slug,path,target_price,max_time,max_trades_per_window,trade_index,side,entry_elapsed,entry_price,tp_price,exit_elapsed,exit_price,exit_reason,winner,pnl,volume_ratio,btc_return
btc-updown-15m-1775893500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_104501_btc-updown-15m-1775893500_prices.csv,0.12,600,2,1,DOWN,67,0.54,0.66,227,0.66,tp,UP,0.72,2.947,-6e-05
btc-updown-15m-1775893500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_104501_btc-updown-15m-1775893500_prices.csv,0.12,600,2,2,DOWN,75,0.54,0.66,227,0.66,tp,UP,0.72,3.7832,-6e-05
btc-updown-15m-1775894400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_110000_btc-updown-15m-1775894400_prices.csv,0.12,600,2,1,DOWN,69,0.53,0.65,899,0.0,settle,UP,-3.18,2.9792,-0.000282
btc-updown-15m-1775894400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_110000_btc-updown-15m-1775894400_prices.csv,0.12,600,2,2,DOWN,80,0.53,0.65,899,0.0,settle,UP,-3.18,159.0972,-0.000331
btc-updown-15m-1775895300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_111500_btc-updown-15m-1775895300_prices.csv,0.12,600,2,1,UP,60,0.47,0.59,395,0.59,tp,DOWN,0.72,5.7586,0.0
btc-updown-15m-1775895300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_111500_btc-updown-15m-1775895300_prices.csv,0.12,600,2,2,UP,64,0.47,0.59,395,0.59,tp,DOWN,0.72,34.006,0.0
btc-updown-15m-1775896200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_113001_btc-updown-15m-1775896200_prices.csv,0.12,600,2,1,UP,62,0.6,0.72,899,0.0,settle,DOWN,-3.6,2.7603,0.000161
btc-updown-15m-1775896200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_113001_btc-updown-15m-1775896200_prices.csv,0.12,600,2,2,UP,65,0.63,0.75,899,0.0,settle,DOWN,-3.78,883.2687,0.000239
btc-updown-15m-1775897100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_114500_btc-updown-15m-1775897100_prices.csv,0.12,600,2,1,UP,85,0.65,0.77,899,0.0,settle,DOWN,-3.9,3.5661,0.000147
btc-updown-15m-1775897100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_114500_btc-updown-15m-1775897100_prices.csv,0.12,600,2,2,UP,90,0.65,0.77,899,0.0,settle,DOWN,-3.9,9.7417,0.000147
btc-updown-15m-1775898000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_120001_btc-updown-15m-1775898000_prices.csv,0.12,600,2,1,UP,73,0.58,0.7,889,0.7,tp,UP,0.72,10.6801,0.000242
btc-updown-15m-1775898000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_120001_btc-updown-15m-1775898000_prices.csv,0.12,600,2,2,UP,111,0.56,0.68,889,0.68,tp,UP,0.72,427.6884,0.000153
btc-updown-15m-1775898900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_121501_btc-updown-15m-1775898900_prices.csv,0.12,600,2,1,UP,73,0.89,0.99,514,0.99,tp,UP,0.6,32.8161,0.001155
btc-updown-15m-1775898900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_121501_btc-updown-15m-1775898900_prices.csv,0.12,600,2,2,UP,75,0.89,0.99,514,0.99,tp,UP,0.6,3.1296,0.000959
btc-updown-15m-1775899800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_123000_btc-updown-15m-1775899800_prices.csv,0.12,600,2,1,DOWN,68,0.65,0.77,203,0.77,tp,DOWN,0.72,7.3678,-0.000156
btc-updown-15m-1775899800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_123000_btc-updown-15m-1775899800_prices.csv,0.12,600,2,2,DOWN,77,0.65,0.77,203,0.77,tp,DOWN,0.72,2.689,-0.000156
btc-updown-15m-1775900700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_124501_btc-updown-15m-1775900700_prices.csv,0.12,600,2,1,UP,65,0.54,0.66,177,0.66,tp,UP,0.72,2.7792,0.000147
btc-updown-15m-1775900700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_124501_btc-updown-15m-1775900700_prices.csv,0.12,600,2,2,UP,66,0.55,0.67,187,0.67,tp,UP,0.72,24.1949,0.000379
btc-updown-15m-1775901600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_130000_btc-updown-15m-1775901600_prices.csv,0.12,600,2,1,DOWN,75,0.57,0.69,254,0.69,tp,DOWN,0.72,11.8155,-2e-05
btc-updown-15m-1775901600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_130000_btc-updown-15m-1775901600_prices.csv,0.12,600,2,2,DOWN,78,0.56,0.68,254,0.68,tp,DOWN,0.72,5.5182,-2e-05
btc-updown-15m-1775902500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_131501_btc-updown-15m-1775902500_prices.csv,0.12,600,2,1,UP,61,0.61,0.73,428,0.73,tp,UP,0.72,7.8318,0.000176
btc-updown-15m-1775902500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_131501_btc-updown-15m-1775902500_prices.csv,0.12,600,2,2,UP,63,0.61,0.73,428,0.73,tp,UP,0.72,101.1915,1e-05
btc-updown-15m-1775903400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_133001_btc-updown-15m-1775903400_prices.csv,0.12,600,2,1,DOWN,87,0.52,0.64,327,0.64,tp,DOWN,0.72,3.5917,-6.8e-05
btc-updown-15m-1775903400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_133001_btc-updown-15m-1775903400_prices.csv,0.12,600,2,2,DOWN,94,0.54,0.66,327,0.66,tp,DOWN,0.72,6.3349,-6.8e-05
btc-updown-15m-1775904300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_134501_btc-updown-15m-1775904300_prices.csv,0.12,600,2,1,DOWN,74,0.54,0.66,899,0.0,settle,UP,-3.24,91.0961,-0.000191
btc-updown-15m-1775904300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_134501_btc-updown-15m-1775904300_prices.csv,0.12,600,2,2,UP,98,0.58,0.7,348,0.7,tp,UP,0.72,5.777,1.2e-05
btc-updown-15m-1775905200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_140001_btc-updown-15m-1775905200_prices.csv,0.12,600,2,1,DOWN,89,0.57,0.69,899,0.0,settle,UP,-3.42,13.0334,-0.0
btc-updown-15m-1775905200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_140001_btc-updown-15m-1775905200_prices.csv,0.12,600,2,2,DOWN,117,0.57,0.69,899,0.0,settle,UP,-3.42,6.6057,-0.0
btc-updown-15m-1775906100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_141501_btc-updown-15m-1775906100_prices.csv,0.12,600,2,1,UP,81,0.48,0.6,690,0.6,tp,DOWN,0.72,3.8123,8.2e-05
btc-updown-15m-1775906100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_141501_btc-updown-15m-1775906100_prices.csv,0.12,600,2,2,UP,82,0.48,0.6,690,0.6,tp,DOWN,0.72,2.5052,8.2e-05
btc-updown-15m-1775907000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_143001_btc-updown-15m-1775907000_prices.csv,0.12,600,2,1,DOWN,61,0.55,0.67,899,0.0,settle,UP,-3.3,4.6641,-5.5e-05
btc-updown-15m-1775907000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_143001_btc-updown-15m-1775907000_prices.csv,0.12,600,2,2,DOWN,68,0.55,0.67,899,0.0,settle,UP,-3.3,19.5441,-5.5e-05
btc-updown-15m-1775907900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_144501_btc-updown-15m-1775907900_prices.csv,0.12,600,2,1,DOWN,93,0.62,0.74,899,0.0,settle,UP,-3.72,2.9217,-7.9e-05
btc-updown-15m-1775907900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_144501_btc-updown-15m-1775907900_prices.csv,0.12,600,2,2,DOWN,118,0.62,0.74,899,0.0,settle,UP,-3.72,2.5292,-7.9e-05
btc-updown-15m-1775908800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_150001_btc-updown-15m-1775908800_prices.csv,0.12,600,2,1,UP,70,0.49,0.61,223,0.61,tp,UP,0.72,4.8492,0.000111
btc-updown-15m-1775908800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_150001_btc-updown-15m-1775908800_prices.csv,0.12,600,2,2,UP,82,0.5,0.62,223,0.62,tp,UP,0.72,3.0902,0.000111
btc-updown-15m-1775909700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_151500_btc-updown-15m-1775909700_prices.csv,0.12,600,2,1,UP,60,0.63,0.75,899,0.0,settle,DOWN,-3.78,4.1451,0.000296
btc-updown-15m-1775909700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_151500_btc-updown-15m-1775909700_prices.csv,0.12,600,2,2,UP,73,0.58,0.7,899,0.0,settle,DOWN,-3.48,3.0162,0.000202
btc-updown-15m-1775910600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_153000_btc-updown-15m-1775910600_prices.csv,0.12,600,2,1,DOWN,80,0.5,0.62,899,0.0,settle,UP,-3.0,22.054,-6.4e-05
btc-updown-15m-1775910600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_153000_btc-updown-15m-1775910600_prices.csv,0.12,600,2,2,DOWN,89,0.58,0.7,899,0.0,settle,UP,-3.48,2.5412,-0.000126
btc-updown-15m-1775911500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_154501_btc-updown-15m-1775911500_prices.csv,0.12,600,2,1,UP,60,0.45,0.57,77,0.57,tp,DOWN,0.72,31.0415,0.000112
btc-updown-15m-1775911500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_154501_btc-updown-15m-1775911500_prices.csv,0.12,600,2,2,UP,71,0.41,0.53,77,0.53,tp,DOWN,0.72,3.1665,0.000112
btc-updown-15m-1775912400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_160001_btc-updown-15m-1775912400_prices.csv,0.12,600,2,1,DOWN,61,0.6,0.72,62,0.72,tp,DOWN,0.72,437.5822,-0.001084
btc-updown-15m-1775912400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_160001_btc-updown-15m-1775912400_prices.csv,0.12,600,2,2,DOWN,68,0.9,0.99,625,0.99,tp,DOWN,0.54,2.9166,-0.001241
btc-updown-15m-1775913300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_161500_btc-updown-15m-1775913300_prices.csv,0.12,600,2,1,UP,70,0.61,0.73,216,0.73,tp,UP,0.72,7.1188,0.000271
btc-updown-15m-1775913300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_161500_btc-updown-15m-1775913300_prices.csv,0.12,600,2,2,UP,71,0.61,0.73,216,0.73,tp,UP,0.72,177.0228,0.000346
btc-updown-15m-1775914200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_163001_btc-updown-15m-1775914200_prices.csv,0.12,600,2,1,UP,62,0.56,0.68,598,0.68,tp,UP,0.72,2.8852,0.000132
btc-updown-15m-1775914200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_163001_btc-updown-15m-1775914200_prices.csv,0.12,600,2,2,UP,64,0.57,0.69,598,0.69,tp,UP,0.72,17.0686,0.000234
btc-updown-15m-1775915100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_164500_btc-updown-15m-1775915100_prices.csv,0.12,600,2,1,DOWN,61,0.44,0.56,72,0.56,tp,DOWN,0.72,20.4804,-5.4e-05
btc-updown-15m-1775915100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_164500_btc-updown-15m-1775915100_prices.csv,0.12,600,2,2,DOWN,91,0.59,0.71,890,0.71,tp,DOWN,0.72,2.9862,-0.000248
btc-updown-15m-1775916000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_170000_btc-updown-15m-1775916000_prices.csv,0.12,600,2,1,DOWN,61,0.53,0.65,86,0.65,tp,UP,0.72,4.9254,-0.000196
btc-updown-15m-1775916000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_170000_btc-updown-15m-1775916000_prices.csv,0.12,600,2,2,DOWN,64,0.58,0.7,899,0.0,settle,UP,-3.48,4.0323,-0.000488
btc-updown-15m-1775916900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_171500_btc-updown-15m-1775916900_prices.csv,0.12,600,2,1,DOWN,67,0.53,0.65,899,0.0,settle,UP,-3.18,6.6748,-6.7e-05
btc-updown-15m-1775916900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_171500_btc-updown-15m-1775916900_prices.csv,0.12,600,2,2,DOWN,74,0.55,0.67,899,0.0,settle,UP,-3.3,46.753,-6.7e-05
btc-updown-15m-1775917800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_173000_btc-updown-15m-1775917800_prices.csv,0.12,600,2,1,DOWN,61,0.71,0.83,426,0.83,tp,DOWN,0.72,2.6771,-0.000567
btc-updown-15m-1775917800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_173000_btc-updown-15m-1775917800_prices.csv,0.12,600,2,2,DOWN,78,0.72,0.84,428,0.84,tp,DOWN,0.72,5.0155,-0.000646
btc-updown-15m-1775918700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_174500_btc-updown-15m-1775918700_prices.csv,0.12,600,2,1,UP,68,0.55,0.67,368,0.67,tp,UP,0.72,34.7099,1e-05
btc-updown-15m-1775918700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_174500_btc-updown-15m-1775918700_prices.csv,0.12,600,2,2,UP,100,0.57,0.69,377,0.69,tp,UP,0.72,3.8133,0.000159
btc-updown-15m-1775919600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_180001_btc-updown-15m-1775919600_prices.csv,0.12,600,2,1,UP,62,0.71,0.83,869,0.83,tp,DOWN,0.72,26.9065,0.000457
btc-updown-15m-1775919600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_180001_btc-updown-15m-1775919600_prices.csv,0.12,600,2,2,UP,81,0.7,0.82,867,0.82,tp,DOWN,0.72,2.631,0.000432
btc-updown-15m-1775920500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_181501_btc-updown-15m-1775920500_prices.csv,0.12,600,2,1,UP,63,0.55,0.67,105,0.67,tp,UP,0.72,3.3751,6.3e-05
btc-updown-15m-1775920500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_181501_btc-updown-15m-1775920500_prices.csv,0.12,600,2,2,UP,74,0.53,0.65,105,0.65,tp,UP,0.72,2.5194,7.6e-05
btc-updown-15m-1775921400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_183000_btc-updown-15m-1775921400_prices.csv,0.12,600,2,1,UP,74,0.64,0.76,899,0.0,settle,DOWN,-3.84,12.0068,0.000477
btc-updown-15m-1775921400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260411_183000_btc-updown-15m-1775921400_prices.csv,0.12,600,2,2,UP,98,0.68,0.8,899,0.0,settle,DOWN,-4.08,28.8387,0.000477
btc-updown-15m-1775987100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_123936_btc-updown-15m-1775987100_prices.csv,0.12,600,2,1,UP,65,0.57,0.69,899,0.0,settle,DOWN,-3.42,38.4638,0.000103
btc-updown-15m-1775987100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_123936_btc-updown-15m-1775987100_prices.csv,0.12,600,2,2,DOWN,92,0.41,0.53,142,0.53,tp,DOWN,0.72,27.9687,-1.7e-05
btc-updown-15m-1775988000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_130000_btc-updown-15m-1775988000_prices.csv,0.12,600,2,1,DOWN,62,0.6,0.72,899,0.0,settle,UP,-3.6,60.2914,-0.000301
btc-updown-15m-1775988000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_130000_btc-updown-15m-1775988000_prices.csv,0.12,600,2,2,DOWN,71,0.64,0.76,899,0.0,settle,UP,-3.84,3.284,-0.000301
btc-updown-15m-1775988900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_131500_btc-updown-15m-1775988900_prices.csv,0.12,600,2,1,UP,66,0.54,0.66,76,0.66,tp,DOWN,0.72,4.1487,0.00012
btc-updown-15m-1775988900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_131500_btc-updown-15m-1775988900_prices.csv,0.12,600,2,2,UP,73,0.58,0.7,383,0.7,tp,DOWN,0.72,8.2484,0.000206
btc-updown-15m-1775989800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_133001_btc-updown-15m-1775989800_prices.csv,0.12,600,2,1,UP,73,0.5,0.62,899,0.0,settle,DOWN,-3.0,44.632,1.7e-05
btc-updown-15m-1775989800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_133001_btc-updown-15m-1775989800_prices.csv,0.12,600,2,2,UP,89,0.5,0.62,899,0.0,settle,DOWN,-3.0,15.6829,1.7e-05
btc-updown-15m-1775990700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_134501_btc-updown-15m-1775990700_prices.csv,0.12,600,2,1,DOWN,63,0.47,0.59,232,0.59,tp,DOWN,0.72,12.6022,-4.7e-05
btc-updown-15m-1775990700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_134501_btc-updown-15m-1775990700_prices.csv,0.12,600,2,2,DOWN,79,0.48,0.6,253,0.6,tp,DOWN,0.72,3.3308,-5.4e-05
btc-updown-15m-1775991600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_140001_btc-updown-15m-1775991600_prices.csv,0.12,600,2,1,UP,60,0.57,0.69,152,0.69,tp,UP,0.72,24.6941,0.000126
btc-updown-15m-1775991600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_140001_btc-updown-15m-1775991600_prices.csv,0.12,600,2,2,UP,64,0.6,0.72,164,0.72,tp,UP,0.72,8.5826,0.000127
btc-updown-15m-1775992500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_141501_btc-updown-15m-1775992500_prices.csv,0.12,600,2,1,DOWN,66,0.48,0.6,152,0.6,tp,UP,0.72,5.6775,-4.6e-05
btc-updown-15m-1775992500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_141501_btc-updown-15m-1775992500_prices.csv,0.12,600,2,2,DOWN,80,0.5,0.62,169,0.62,tp,UP,0.72,12.9561,-4.6e-05
btc-updown-15m-1775993400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_143001_btc-updown-15m-1775993400_prices.csv,0.12,600,2,1,DOWN,67,0.52,0.64,115,0.64,tp,DOWN,0.72,15.6806,-5.4e-05
btc-updown-15m-1775993400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_143001_btc-updown-15m-1775993400_prices.csv,0.12,600,2,2,DOWN,75,0.5,0.62,106,0.62,tp,DOWN,0.72,9.3568,-5.4e-05
btc-updown-15m-1775994300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_144501_btc-updown-15m-1775994300_prices.csv,0.12,600,2,1,DOWN,71,0.5,0.62,899,0.0,settle,UP,-3.0,9.9284,-0.000118
btc-updown-15m-1775994300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_144501_btc-updown-15m-1775994300_prices.csv,0.12,600,2,2,DOWN,74,0.5,0.62,899,0.0,settle,UP,-3.0,8.4927,-0.000118
btc-updown-15m-1775995200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_150001_btc-updown-15m-1775995200_prices.csv,0.12,600,2,1,DOWN,82,0.72,0.84,160,0.84,tp,DOWN,0.72,2.8689,-0.000659
btc-updown-15m-1775995200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_150001_btc-updown-15m-1775995200_prices.csv,0.12,600,2,2,DOWN,95,0.69,0.81,150,0.81,tp,DOWN,0.72,4.6233,-0.000635
btc-updown-15m-1775996100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_151501_btc-updown-15m-1775996100_prices.csv,0.12,600,2,1,UP,73,0.58,0.7,284,0.7,tp,UP,0.72,3.7105,0.000183
btc-updown-15m-1775996100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_151501_btc-updown-15m-1775996100_prices.csv,0.12,600,2,2,UP,76,0.57,0.69,284,0.69,tp,UP,0.72,3.0231,0.000183
btc-updown-15m-1775997000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_153001_btc-updown-15m-1775997000_prices.csv,0.12,600,2,1,UP,89,0.59,0.71,491,0.71,tp,UP,0.72,3.2622,4.6e-05
btc-updown-15m-1775997000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_153001_btc-updown-15m-1775997000_prices.csv,0.12,600,2,2,UP,90,0.59,0.71,491,0.71,tp,UP,0.72,6.1024,4.6e-05
btc-updown-15m-1775997900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_154501_btc-updown-15m-1775997900_prices.csv,0.12,600,2,1,UP,63,0.47,0.59,899,0.0,settle,DOWN,-2.82,37.6817,0.0
btc-updown-15m-1775997900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_154501_btc-updown-15m-1775997900_prices.csv,0.12,600,2,2,DOWN,82,0.52,0.64,185,0.64,tp,DOWN,0.72,23.8981,-0.000135
btc-updown-15m-1775998800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_160000_btc-updown-15m-1775998800_prices.csv,0.12,600,2,1,DOWN,60,0.57,0.69,156,0.69,tp,DOWN,0.72,7.4972,-0.001275
btc-updown-15m-1775998800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_160000_btc-updown-15m-1775998800_prices.csv,0.12,600,2,2,DOWN,71,0.57,0.69,156,0.69,tp,DOWN,0.72,3.4541,-0.00126
btc-updown-15m-1775999700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_161501_btc-updown-15m-1775999700_prices.csv,0.12,600,2,1,UP,61,0.64,0.76,129,0.76,tp,UP,0.72,8.8501,0.000487
btc-updown-15m-1775999700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_161501_btc-updown-15m-1775999700_prices.csv,0.12,600,2,2,UP,66,0.61,0.73,118,0.73,tp,UP,0.72,16.3969,0.000487
btc-updown-15m-1776000600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_163000_btc-updown-15m-1776000600_prices.csv,0.12,600,2,1,DOWN,62,0.58,0.7,472,0.7,tp,DOWN,0.72,3.541,-0.000669
btc-updown-15m-1776000600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_163000_btc-updown-15m-1776000600_prices.csv,0.12,600,2,2,DOWN,78,0.6,0.72,472,0.72,tp,DOWN,0.72,43.2015,-0.000668
btc-updown-15m-1776001500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_164500_btc-updown-15m-1776001500_prices.csv,0.12,600,2,1,DOWN,63,0.5,0.62,165,0.62,tp,DOWN,0.72,4.0637,-0.000219
btc-updown-15m-1776001500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260412_164500_btc-updown-15m-1776001500_prices.csv,0.12,600,2,2,DOWN,66,0.5,0.62,165,0.62,tp,DOWN,0.72,12.7972,-0.000148
